text,language,source,label
"Abezindaba baseNingizimu Afrika bayinsika yentando yeningi, ngokusebenza njengamehlo nezindlebe zomphakathi. Ngokusebenzisa amandla abo okubika, bakwazi ukuveza ukukhononda nokukhohlakala kweziphathimandla, okuvimba ukuthi amalungelo abantu abukelwe phansi. Lokhu kuhambisana nezinhlelo zobulungiswa eziqaphile, okuqinisekisa ukuthi akekho ophakeme kunomthetho. Ngakho-ke, inkululeko yabezindaba iyisihlangu esivikela isizwe ekuhlukunyezweni nasekubeni namandla angenamkhawulo.",zul,machine,1
"Luwuhlelo oluhle kakhulu oluqaliswe nguhulumeni futhi akungabazeki nakancane uku thi luzosiguqula isimo sezinto, ikakhulukazi kubantu abasha njengami abagibela izithuthi zomphakathi nsuku zonke besuka eSoweto belibangise eNyuvesi yaseGoli e-Auckland Park.”“Okungenani manje sengiya kwazi ukuhlela uhambo lwami kangcono, ngokwemali engi -nayo, futhi ngenze nesilinganiso sezikhathi zokuhamba ngize ngifike lapho ngiphokophele khona.”“Ngicabanga ukuthi lolu wu hlelo-kusebenza olumangazayo impela futhi njengomuntu ongeyena owokudabuka ku lesi sifundazwe, luzongisiza kakhulu uma kufanele ngiha mbe ngezithuthi zomphakathi,” kusho uKhanyo Malunga, ngesikhathi ekhuluma no Vuk’uzenzele e-Blairgowrie. “Uma ngize lapha ngizokwe nza inhlolokhono, ngizokwazi ukuhlela kangcono futhi ngazi nendlela yami kanye nokuthi ngiyaphi,” kwengeza yena. Lolu hlelo-kusebenza lutho lakala kumadivayisi e-Android nama-iPhone, ezitolo ezihluka hlukene zezinhle lo-kusebenza zokuxhumana .",zul,human,0
"Bangaphinde futhi belokhu bephindaphinda ukwenza into, nje ngokuchutha izimpahla abazigqokile. “Qhelisa izinto ezinobungozi bese usiza loyo muntu ukuthi aqhele eduze kobungozi. Khuluma ngezwi elipholile futhi umnike isiqiniseko,” kusho u-Dkt Gumede.",zul,human,0
"Zincane kakhulu izi-nyanga ezisele manje ngapha-mbi kokuba kuphele lo nyaka futhi i-Woza Matrics izonika abafundi ukwesekwa abakudi-ngayo ukuze balungiselele ukuvivinywa kwabo kokuphela konyaka,” kusho yena.Lolu hlelo lwehlukile ngokuthi lubheke ikakhulu iningi lalabo bafundi beBanga lesi-12 ezweni abangakwazi ukungena ku-inthanethi manje namanje kanye nemishini yokuxhumana ngezobuchwepheshe bedijithali. Izi-nhlelo zokusakaza zizotholakala ukuze zibukelwe yizigidi eziyi-1.2 zabafundi ababhalela izivivinyo zabo zikaMatikule-tsheni ngoLwezi. UMkhandlu woNgqongqoshe Bezemfundo unxenxa bonke abafundi kanye nabazali ukuba basisebenzise lesi sizinda-lwazi. UMphathi Oyinhloko kwa-SABC uMadoda Mxakwe uthi umsakazo uyaziqhenya ngokuba yingxenye yalolu hlelo.",zul,human,0
"She advises aspiring female farmers to start small and not wait for government support. “When government sup-port finds you, it will be a boost. If you need to produce 3 000 broilers, nothing stops you from starting with 20. Approach local supermarkets to get their specifications on the quality they want and work in groups so that you can meet their quality and quantity demands,” she adds.",eng,human,0
"Isizwe sabuthana ngokubuhlungu eKapa ukuze sivalelise uMbhishobhi omkhulu Desmond Tutu ngo-1 kuZibandlela 2022. Lo mzuzu usikhumbuza ukubaluleka kokubambisana nomoya wobunye phakathi kwabantu bonke. Kubalulekile ukuthi sisebenze ngokubambisana ukuze siqinise intando yeningi labantu ekwakheni isizwe esiqinile. Ngale ndlela, singaqhubekisela phambili ifa lothando nokuthula elashiye uMbhishobhi Tutu.",zul,machine,1
"Recently, Cabinet approved the publication of the Report on the Evaluation of the NSNP compiled by the Department of Planning, Monitoring and Evaluation (DPME). It outlines successes and steps that can be taken to improve the initiative. DPME Director for Evaluation Jabu Mathe, said the main aim of the evaluation was to assess whether the NSNP is being implemented in a way that is likely to result in significant health and education benefits for learners. He reiterated that the overall aim of the programme is to improve the health and nutritional status of the poorest learners in South Africa.",eng,human,0
"The release of new spectrum will improve connectivity and bring down broadband costs. The establishment of the National Ports Authority as a separate subsidiary of Transnet last year had been delayed for more than 15 years. This was the necessary first step towards enabling private sector participation and increasing the efficiency of our port terminals. We have also reinstated the Blue Drop, Green Drop and No Drop system for the first time since 2014 to ensure better monitoring of water and wastewater treatment quality.",eng,human,0
"At the same time, we know what we have to do to protect ourselves and others. We know what causes the virus and what we can do to protect ourselves from becoming infected. We know we have to maintain social distancing, to self-isolate if we have come into contact with those infected and to present to a hospital if we have symptoms. We must continue to be guided by facts and not rumours.",eng,human,0
Umbiko ovela ku-National Health Laboratory Services (i-NHLS) uqinisekise ukuthi isifo se-Monkeypox sesitholakala eNingizimu Afrika. Lokhu kuwukuthi kukhona izimpendulo zohlolo lwezikhungo zamalaborethri eziqinise ukuthi igciwane liyakhona. Izinkundla zezempilo zibheke ngeso elibukhali isimo ukuze kuvikelwe ukubhebhetheka kwaleso sifo.,zul,machine,1
"We are taking these measures fully aware that they impose unwelcome restrictions on peo-ple’s lives. They are, however, necessary to see us through the peak of the disease. There is no way that we can avoid the coronavirus storm. But we can limit the damage that it can cause to our lives.",eng,human,0
"Izikhungo zokuhlanza amanzi olwandle ukuze asetshenziswe ngabantu emakhaya nasema bhizinisini, izinhlelo zokulungi swa kwamapayipi, ukusetshenzi swa kabusha kwamanzi kanye nohlelo lokumbiwa kwamanzi emhlabathini sekuhlonzwe njengesisombululo kule nkinga, njengoba lemi klamo seyisezi gabeni ezihlukahlukene nga phambi kokuba iphothulwe.",zul,human,0
"What began as a modest home garden has transformed into a flourishing agricultural venture for Ngaleka. The elderly farmer never imagined that his passion for growing vegetables would eventually evolve into a professional business. Today, he serves as a key supplier for local stores and school nutrition programs, providing fresh produce to his community.",eng,machine,1
"According to the World Health Organisation, there are various forms of child abuse, including physical, sexual, emotional or psychological, neglect and exploitation. If you suspect that a child is being abused, there are signs to look for. One of the most common signs of physical abuse is injuries that a child struggles to explain, such as bruises, burns or bite marks. Children who are physically abused might also flinch or back away when people raise their voices or move towards them too quickly.",eng,human,0
"“The bursaries are specifically aimed at learners in rural areas as they can take their knowledge back to their homesteads,” says Dr Nomfundo Mnisi, the Chairperson of the HWSETA. The Deputy Minister of Higher Education, Science and Innovation, Buti Manamela, welcomed the bursaries. The UP’s Faculty of Vete rinary Science will assist the HWSETA in its marketing, bursary funding and recruitment campaigns. “We will also assist the HWSETA in administering the bursaries, which were allocated for first-year veterinary science stu dents from the designated groups,” says Chris van Blerk, the Head of Communications and Media at UP’s Faculty of Veterinary Science.",eng,human,0
"The Port of Durban serves as a critical gateway that creates numerous economic opportunities for South Africa. Managed by Transnet, this hub facilitates the efficient movement of cargo from international vessels to their final destinations. By streamlining these logistics, the port supports global trade and strengthens the national economy.",eng,machine,1
"It travels along high-voltage transmission lines and pass-es through step-down transformers to lower the voltage. Electricity is then transmitted to the national grid.”The power station’s coal comes from Exxaro’s Grootege-luk mine. It is transported via a conveyor system to Matimba’s silos and bunkers, before going to the mills where it is crushed and converted into electricity, said Mabotja.",eng,human,0
"Building a better life often requires access to opportunities that can break the cycle of poverty. Education serves as a powerful tool for transformation, especially when scholarships provide the necessary financial support for students from disadvantaged backgrounds. By acquiring knowledge and skills, individuals can overcome systemic barriers and create a more secure and prosperous future for themselves.",eng,machine,1
"• N – Izimpawu zezi nzwa, ukushintsha indlela yokuhamba, yokuma noma yoku khuluma, ukuphathwa ikhanda okungapheli okuhambisana noma okungahambisani nokuhlanza kanye nokukhula kwekhanda. “Intsha, ematasa ngeze midlalo kanye nokunye ukuzivocavoca, ijwayele ukungaziqapheli izimpawu zokuqala zomdlavuza,” kusho u-Seegers.",zul,human,0
"Umdlavuza ezinga neni uyenyuka emhlabeni jikelele, ngesilinganiso sengane eyodwa kwezingama-408 emhlabeni jikelele ihlo nzwa ngokuthi inomdlavu za ngaphambi kokuba ibe neminyaka eyi-15 yobu dala. Ngokusho kuka-Taryn Seegers, uMxhumanisi weNhlangano Yomdlavuza Ezinganeni eNingizimu Afrika i-Childhood Cancer Foundation of South Africa (i-CHOC), kukholakala ukuthi izingane ezimbili kwezintathu ezinomdlavuza azikutholi ukwelashwa futhi lezo ezithola ukwela-shwa kujwayeleke ukuthi izinga lesifo selivele seliphe-zulu. Kusukela ngowezi-2011, i-CHOC ibilokhu isebe nzisana noMnyango Wezempilo nabalaphi bendabuko ukuhlinzeka ngochwephe she bezempilo, abasebenzi bezempilo, abalaphi benda buko kanye nemiphakathi ngolwazi ngomdlavuza ezinganeni. “Laba bantu bafundiswa ngezimpawu zokuqala ze-Siluan futhi bafunde nokucacisa izinkoleloze kanye nesihlava emiphakathini,” kusho u-Seegers.",zul,human,0
"Ngenxa yezimo zomnotho ezizondizayo, kubalulekile ukuthi uhlele izimali zakho ngobuhlakani. Kumele ubheke ngeso lokhozi futhi uhlaziye isimo sakho sezimali ukuze ukwazi ukubhekana nezinselele. Lokhu kuzokusiza ukuba uthole inkululeko kwezezimali futhi uvikele ikusasa lakho.",zul,machine,1
"Ukulandelwa: Kwenzeka uma umhlukumezi ehlala ekulandela noma ephoqa ukukhuluma nawe ungafuni. Ukulinyazwa kwempahla: Isibonelo, uma ohlukumezayo elimaza impahla yakho ngamabomu ngaphandle kwemvume yakho. Noma eyiphi enye indlela yokuziphatha ngokulawula noma ngokuhlukumeza e ngabangela ukulimaza ngokuphathelene noku phepha, impilo noma uku phila kahle kungukuhlu kumeza. Umuntu okuhlukumezayo kungaba yinoma ubani ono budlelwane noma ohlobene naye ngokwegazi, oshade naye noma umuntu okukhu lisile ongakuzali/ingane oyi khulisile ungayizali.",zul,human,0
"Recent reports have highlighted the growing cruelty and devastating effects of online grooming on children. These revelations have sparked urgent calls to protect minors from predators operating through digital platforms. A recent case involving a student has further illustrated how easily children can be targeted and exploited online. Consequently, authorities are urging parents to maintain strict vigilance over their children's internet usage.",eng,machine,1
"Lo mkhakha usadinga ukuhlaziywa futhi ukuze kutholakale ukuthi ngabe kukhona yini eminye imininingwane etholakalayo,” kwengeza yena. Ikhomishani ithola amakheli ngokusebenzisa izinhlelo ezahlu-kene, ezihlanganisa ukubukeza amarekhodi, amafayela kanye nezinqolobane zemibhalo uku-ze ibheke bese ifaka amakheli ahlinzekwe abavoti eminyakeni engama-20 edlule, ngokuqoqa amakheli ngokhetho lomasipala lowezi-2016, kanye nokwenza umsebenzi wokufuna bukhoma kungekafiki impelasonto yoku bhalisela ukhetho lokuchibiyela. Lapho kwakunesidingo khona, abavoti abatholakale bebhaliswe ezifundeni zokuvota ezingafanele basuswa, njengalokho kuhlinze-kwe kuSigaba 12 (1)(d) Somthetho Wokhetho. “Sesithole futhi sasebenzisa, lapho bekwenzeka khona, imi-niningwane yamakheli kwemi-nye imithombo yombuso efana ne-Statistics South Africa, i-South African Social Security Agency, u-Telkom, i-South African Post Office kanye noMnyango Wezase-khaya,” kusho yena.Bhalisa ngaphambi kukaNdasa wezi-2018 • NgoMfumfu wezi-2017 Ikhomishani Yokhetho Ezimele yethula isizindalwazi (www.elections.org.za) kubavoti ababhalisiwe abakwazi ukufinyelela kuinthanethi ukuze babukeze bese/noma bahlinzeke ngamakheli abo.",zul,human,0
"The Commission for Gender Equality (CGE) facilitates access to justice by supporting individuals facing gender-related challenges. They provide assistance with issues such as gender discrimination, sexual harassment, gender-based violence (GBV), and child maintenance. To empower victims, the CGE offers free legal advice and essential resources.",eng,machine,1
"Ukuze kuqinisekiswe ukuthi amalungu e-GEPF kanye nemindeni yabo baphathwa ngendlela efanele, ibhodi lisungule iHhovisi Elilamula Ezezimpesheni Zabasebenzi. Leli hhovisi lilele ekulawuleni nokuxazulula izikhalazo zabalungeli ngendlela ehlelekile. Lokhu kwenza ukuthi ukufaka izikhalazo manje kwenzeke kalula futhi kusheshe ukuthola izimpendulo. Ngakho-ke, amalungu nemindeni yawo manje anendawo eqondile yokuthola usizo olufanele.",zul,machine,1
"Emhlangweni we-SoNA yangowezi-2022, uMongameli uCyril Ramaphosa ugcizelele ukubaluleka kokuthuthukisa izimpilo kanye nendlela yabantu yokuziphilisa. Lo msebenzi uzobhekisela ekwakheni phezu kwesisekelo soHlelo Lokwakhiwa Kabusha kanye Nokuvuselelwa Komnotho. Inhloso enkulu wukudala amathuba emisebenzi nokukhulisa umnotho ukuze wonke umuntu athole indlela engcono yokuziphilisa.",zul,machine,1
"U-Wayne Mansfield, omdala iminyaka engama-33 wasePaarl, owake wasebenza njengomdayisi kamalume wakhe eMakethe, uyisibonelo esikhulu sokuthi ukulima kungashintsha impilo. Ngokusekelwa nguHlelo Lokwesekwa Nokuthuthukiswa Kwabalimi, uMansfield ukwazile ukuqala uhambo lwakhe olusha lwezokulima olumlethe empumelelweni. Indaba yakhe iqinisekisa ukuthi ngisho noma impilo ikujikijela ngolamula, ukutshala kuyindlela ephumelelayo yokuziphilisa nokunqoba izinselelo. Lolu hlelo luqhubeka nokunika intsha amandla okuzimela ngokusebenza emhlabathini.",zul,machine,1
